continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime,cityName,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,石家庄,Shijiazhuang,130100,29,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,邢台,Xingtai,130500,23,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,366,6,2020/11/24 9:33,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,境外输入,,0,34,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,唐山,Tangshan,130200,58,0,57,1
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,沧州,Cangzhou,130900,49,0,46,3
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,保定,Baoding,130600,48,0,48,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,张家口,Zhangjiakou,130700,43,0,43,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,邯郸,Handan,130400,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,廊坊,Langfang,131000,32,0,32,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,石家庄,Shijiazhuang,130100,29,0,29,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,邢台,Xingtai,130500,23,0,22,1
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,秦皇岛,Qinhuangdao,130300,10,0,9,1
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,衡水,Hengshui,131100,8,0,8,0
亚洲,Asia,中国,China,河北省,Hebei,130000,373,0,365,6,2020/11/23 10:09,承德,Chengde,130800,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,境外输入,,0,153,0,143,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,滨海新区,Binhai New Area,120116,11,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,298,50,277,3,2020/11/23 9:36,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,朝阳区,Chaoyang District,110105,77,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,境外输入,,0,191,3,182,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,怀柔区,Huairou District,110116,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,顺义区,Shunyi District,110113,10,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,950,164,936,9,2020/11/23 9:36,待明确地区,Area not defined,0,4,0,693,9
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,境外输入,,0,152,0,143,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,滨海新区,Binhai New Area,120116,11,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,297,50,277,3,2020/11/22 9:19,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,朝阳区,Chaoyang District,110105,77,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,境外输入,,0,190,3,182,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,怀柔区,Huairou District,110116,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,顺义区,Shunyi District,110113,10,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,949,164,936,9,2020/11/22 9:19,待明确地区,Area not defined,0,4,0,693,9
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,境外输入,,0,151,0,142,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,滨海新区,Binhai New Area,120116,11,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,296,50,276,3,2020/11/21 9:24,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,境外输入,,0,151,0,142,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,滨海新区,Binhai New Area,120116,10,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,295,50,276,3,2020/11/20 19:49,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,境外输入,,0,151,0,142,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,滨海新区,Binhai New Area,120116,6,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,276,3,2020/11/20 9:10,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,朝阳区,Chaoyang District,110105,77,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,境外输入,,0,189,3,182,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,怀柔区,Huairou District,110116,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,顺义区,Shunyi District,110113,10,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,948,164,936,9,2020/11/20 8:38,待明确地区,Area not defined,0,4,0,693,9
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,境外输入,,0,151,0,141,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,滨海新区,Binhai New Area,120116,6,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,275,3,2020/11/19 9:07,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,丰台区,Fengtai District,110106,273,0,7,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,大兴区,Daxing District,110115,104,0,16,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,海淀区,Haidian District,110108,82,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,朝阳区,Chaoyang District,110105,77,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,西城区,Xicheng District,110102,59,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,外地来京,,0,26,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,昌平区,Changping District,110114,30,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,通州区,Tongzhou District,110112,20,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,东城区,Dongcheng District,110101,19,0,1,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,房山区,Fangshan District,110111,20,0,3,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,怀柔区,Huairou District,110116,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,密云区,Miyun District,110118,7,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,境外输入,,0,188,3,182,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,石景山区,Shijingshan District,110107,15,0,9,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,门头沟区,Mentougou District,110109,5,0,2,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,延庆区,Yanqing District,110119,1,0,0,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,顺义区,Shunyi District,110113,10,0,10,0
亚洲,Asia,中国,China,北京市,Beijing,110000,947,164,935,9,2020/11/19 8:39,待明确地区,Area not defined,0,4,0,692,9
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,境外输入,,0,151,0,140,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,滨海新区,Binhai New Area,120116,6,0,3,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,宝坻区,Baodi District,120115,60,0,58,2
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,河东区,Hedong District,120102,15,0,14,1
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,河北区,Hebei District,120105,12,0,12,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,北辰区,Beichen District,120113,7,0,7,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,南开区,Nankai District,120104,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,和平区,Heping District,120101,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,外地来津,,-1,6,0,6,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,东丽区,Dongli District,120110,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,宁河区,Ninghe District,120117,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,河西区,Hexi District,120103,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,西青区,Xiqing District,120111,4,0,4,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,武清区,Wuqing District,120114,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,红桥区,Hongqiao District,120106,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,291,50,274,3,2020/11/18 8:52,津南区,Jinnan District,120112,2,0,2,0
亚洲,Asia,中国,China,天津市,Tianjin,120000,290,50,269,3,2020/11/17 9:57,境外输入,,0,151,0,135,0
